Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
1,16614738,4066,0,0,0,0,2,12461053.5,4153684.5,0,51,EASY
1,58821664,4094,0,0,0,0,1,44116248,14705416,0,28,MEDIUM
1,86139275,3953,0,0,0,0,0,64604456.25,21534818.75,0,80,HARD
1,1478022,2516,0,0,0,0,0,1108516.5,369505.5,0,37,HARD
1,35116918,4816,0,0,0,0,2,26337688.5,8779229.5,0,68,EASY
1,30953440,1609,0,0,0,0,2,23215080,7738360,0,29,EASY
1,76238922,1168,0,0,0,0,1,57179191.5,19059730.5,0,23,MEDIUM
1,20276812,1589,0,0,0,0,1,15207609,5069203,0,26,MEDIUM
1,62736522,3051,0,0,0,0,1,47052391.5,15684130.5,0,35,MEDIUM
1,1777437,1360,0,0,0,0,1,1333077.75,444359.25,0,74,MEDIUM
1,12604171,4709,0,0,0,0,0,9453128.25,3151042.75,0,25,HARD
1,75889703,666,0,0,0,0,2,56917277.25,18972425.75,0,65,EASY
1,75059757,2454,0,0,0,0,0,56294817.75,18764939.25,0,12,HARD
1,78748255,3597,0,0,0,0,2,59061191.25,19687063.75,0,70,EASY
1,64941642,3543,0,0,0,0,0,48706231.5,16235410.5,0,11,HARD
1,66252643,2238,0,0,0,0,1,49689482.25,16563160.75,0,74,MEDIUM
1,49688113,4829,0,0,0,0,1,37266084.75,12422028.25,0,54,MEDIUM
1,35335985,1792,0,0,0,0,1,26501988.75,8833996.25,0,74,MEDIUM
1,28681059,4377,0,0,0,0,1,21510794.25,7170264.75,0,76,MEDIUM
1,73754280,3922,0,0,0,0,1,55315710,18438570,0,18,MEDIUM
1,49152772,2840,0,0,0,0,2,36864579,12288193,0,94,EASY
1,9818875,2921,0,0,0,0,2,7364156.25,2454718.75,0,74,EASY
1,44349113,1858,0,0,0,0,0,33261834.75,11087278.25,0,22,HARD
1,5799029,4299,0,0,0,0,1,4349271.75,1449757.25,0,86,MEDIUM
1,39758022,672,0,0,0,0,2,29818516.5,9939505.5,0,63,EASY
1,79967669,2222,0,0,0,0,2,59975751.75,19991917.25,0,62,EASY
1,61701563,3695,0,0,0,0,2,46276172.25,15425390.75,0,66,EASY
1,19348685,1212,0,0,0,0,0,14511513.75,4837171.25,0,10,HARD
1,13086435,2813,0,0,0,0,2,9814826.25,3271608.75,0,98,EASY
1,7701396,2952,0,0,0,0,1,5776047,1925349,0,28,MEDIUM
1,11419802,1847,0,0,0,0,0,8564851.5,2854950.5,0,45,HARD
1,65893808,4821,0,0,0,0,1,49420356,16473452,0,97,MEDIUM
1,73404477,3679,0,0,0,0,0,55053357.75,18351119.25,0,11,HARD
1,65556050,4736,0,0,0,0,0,49167037.5,16389012.5,0,45,HARD
1,72990008,3176,0,0,0,0,2,54742506,18247502,0,58,EASY
1,71737280,2041,0,0,0,0,0,53802960,17934320,0,14,HARD
1,65763146,4237,0,0,0,0,1,49322359.5,16440786.5,0,64,MEDIUM
1,82411611,1950,0,0,0,0,1,61808708.25,20602902.75,0,30,MEDIUM
1,33111897,4754,0,0,0,0,1,24833922.75,8277974.25,0,74,MEDIUM
1,60427293,2611,0,0,0,0,1,45320469.75,15106823.25,0,52,MEDIUM
1,41632740,4091,0,0,0,0,0,31224555,10408185,0,56,HARD
1,44282832,531,0,0,0,0,0,33212124,11070708,0,94,HARD
1,55487455,2528,0,0,0,0,0,41615591.25,13871863.75,0,61,HARD
1,29360550,2106,0,0,0,0,0,22020412.5,7340137.5,0,66,HARD
1,3224642,1305,0,0,0,0,1,2418481.5,806160.5,0,29,MEDIUM
1,32215574,2273,0,0,0,0,1,24161680.5,8053893.5,0,99,MEDIUM
1,4532968,650,0,0,0,0,1,3399726,1133242,0,61,MEDIUM
1,45470314,3036,0,0,0,0,2,34102735.5,11367578.5,0,81,EASY
1,57923163,3412,0,0,0,0,1,43442372.25,14480790.75,0,26,MEDIUM
1,10768280,4261,0,0,0,0,1,8076210,2692070,0,91,MEDIUM
1,57333806,994,0,0,0,0,0,43000354.5,14333451.5,0,97,HARD
1,50481731,1405,0,0,0,0,1,37861298.25,12620432.75,0,78,MEDIUM
1,770133,518,0,0,0,0,1,577599.75,192533.25,0,83,MEDIUM
1,56411406,2790,0,0,0,0,0,42308554.5,14102851.5,0,10,HARD
1,66987667,4750,0,0,0,0,2,50240750.25,16746916.75,0,43,EASY
1,5661475,4162,0,0,0,0,1,4246106.25,1415368.75,0,25,MEDIUM
1,50130169,4865,0,0,0,0,2,37597626.75,12532542.25,0,48,EASY
1,85312285,369,0,0,0,0,0,63984213.75,21328071.25,0,23,HARD
1,42886194,683,0,0,0,0,1,32164645.5,10721548.5,0,27,MEDIUM
1,30732863,2039,0,0,0,0,0,23049647.25,7683215.75,0,91,HARD
1,19261693,1222,0,0,0,0,0,14446269.75,4815423.25,0,44,HARD
1,24388052,2541,0,0,0,0,2,18291039,6097013,0,75,EASY
1,42181886,545,0,0,0,0,2,31636414.5,10545471.5,0,60,EASY
1,809991,342,0,0,0,0,2,607493.25,202497.75,0,31,EASY
1,76265752,4265,0,0,0,0,0,57199314,19066438,0,70,HARD
1,34726265,4438,0,0,0,0,0,26044698.75,8681566.25,0,66,HARD
1,12389639,797,0,0,0,0,0,9292229.25,3097409.75,0,29,HARD
1,80704754,4276,0,0,0,0,1,60528565.5,20176188.5,0,66,MEDIUM
1,84404170,2478,0,0,0,0,1,63303127.5,21101042.5,0,88,MEDIUM
1,26406281,1717,0,0,0,0,0,19804710.75,6601570.25,0,59,HARD
1,18273766,1825,0,0,0,0,1,13705324.5,4568441.5,0,76,MEDIUM
1,85892789,4833,0,0,0,0,1,64419591.75,21473197.25,0,45,MEDIUM
1,86487149,2442,0,0,0,0,1,64865361.75,21621787.25,0,22,MEDIUM
1,77043236,4843,0,0,0,0,0,57782427,19260809,0,58,HARD
1,9203983,4210,0,0,0,0,0,6902987.25,2300995.75,0,87,HARD
1,85119557,4866,0,0,0,0,0,63839667.75,21279889.25,0,62,HARD
1,75736963,2704,0,0,0,0,1,56802722.25,18934240.75,0,98,MEDIUM
1,80170265,4108,0,0,0,0,0,60127698.75,20042566.25,0,44,HARD
1,75948739,847,0,0,0,0,2,56961554.25,18987184.75,0,53,EASY
1,87939649,3959,0,0,0,0,1,65954736.75,21984912.25,0,64,MEDIUM
1,9113529,2811,0,0,0,0,1,6835146.75,2278382.25,0,55,MEDIUM
1,60564639,3260,0,0,0,0,0,45423479.25,15141159.75,0,47,HARD
1,69698698,4343,0,0,0,0,2,52274023.5,17424674.5,0,46,EASY
1,80337364,1581,0,0,0,0,2,60253023,20084341,0,48,EASY
1,41589776,3801,0,0,0,0,1,31192332,10397444,0,44,MEDIUM
1,86064805,2638,0,0,0,0,2,64548603.75,21516201.25,0,25,EASY
1,73087196,3028,0,0,0,0,2,54815397,18271799,0,26,EASY
1,12225481,2136,0,0,0,0,1,9169110.75,3056370.25,0,21,MEDIUM
1,6800760,4421,0,0,0,0,0,5100570,1700190,0,21,HARD
1,15410694,2565,0,0,0,0,0,11558020.5,3852673.5,0,56,HARD
1,1799316,2912,0,0,0,0,1,1349487,449829,0,35,MEDIUM
1,11905376,3354,0,0,0,0,0,8929032,2976344,0,15,HARD
1,23216036,2224,0,0,0,0,2,17412027,5804009,0,81,EASY
1,63058901,3536,0,0,0,0,0,47294175.75,15764725.25,0,52,HARD
1,55773318,950,0,0,0,0,2,41829988.5,13943329.5,0,39,EASY
1,23393824,219,0,0,0,0,0,17545368,5848456,0,88,HARD
1,54830829,4930,0,0,0,0,0,41123121.75,13707707.25,0,72,HARD
1,43356626,177,0,0,0,0,0,32517469.5,10839156.5,0,65,HARD
1,17941747,2986,0,0,0,0,0,13456310.25,4485436.75,0,90,HARD
1,32822687,143,0,0,0,0,1,24617015.25,8205671.75,0,40,MEDIUM
1,71374374,3944,0,0,0,0,0,53530780.5,17843593.5,0,74,HARD
1,68105001,1093,0,0,0,0,2,51078750.75,17026250.25,0,57,EASY
1,15550624,4540,0,0,0,0,0,11662968,3887656,0,38,HARD
1,33307269,1930,0,0,0,0,2,24980451.75,8326817.25,0,19,EASY
1,75326148,2375,0,0,0,0,1,56494611,18831537,0,58,MEDIUM
1,72530061,4969,0,0,0,0,0,54397545.75,18132515.25,0,54,HARD
1,62316049,3192,0,0,0,0,2,46737036.75,15579012.25,0,58,EASY
1,71362331,2832,0,0,0,0,2,53521748.25,17840582.75,0,34,EASY
1,43501016,4696,0,0,0,0,2,32625762,10875254,0,66,EASY
1,25190113,1399,0,0,0,0,2,18892584.75,6297528.25,0,68,EASY
1,87117121,3661,0,0,0,0,0,65337840.75,21779280.25,0,77,HARD
1,71438952,2199,0,0,0,0,0,53579214,17859738,0,47,HARD
1,14736524,649,0,0,0,0,2,11052393,3684131,0,99,EASY
1,18668400,1090,0,0,0,0,0,14001300,4667100,0,85,HARD
1,38570637,2934,0,0,0,0,2,28927977.75,9642659.25,0,56,EASY
1,61390237,4693,0,0,0,0,1,46042677.75,15347559.25,0,19,MEDIUM
1,44304231,3919,0,0,0,0,1,33228173.25,11076057.75,0,88,MEDIUM
1,8343750,2629,0,0,0,0,0,6257812.5,2085937.5,0,43,HARD
1,56489259,1199,0,0,0,0,0,42366944.25,14122314.75,0,47,HARD
1,13979088,3225,0,0,0,0,0,10484316,3494772,0,25,HARD
1,83362256,1422,0,0,0,0,2,62521692,20840564,0,13,EASY
1,30626180,1795,0,0,0,0,1,22969635,7656545,0,21,MEDIUM
1,58211401,1882,0,0,0,0,2,43658550.75,14552850.25,0,35,EASY
1,21212130,2336,0,0,0,0,2,15909097.5,5303032.5,0,10,EASY
1,53899885,2087,0,0,0,0,0,40424913.75,13474971.25,0,33,HARD
1,57731620,4588,0,0,0,0,0,43298715,14432905,0,34,HARD
1,8847758,2523,0,0,0,0,1,6635818.5,2211939.5,0,16,MEDIUM
1,67996214,2117,0,0,0,0,0,50997160.5,16999053.5,0,56,HARD
1,20584216,1121,0,0,0,0,0,15438162,5146054,0,91,HARD
1,40547377,3249,0,0,0,0,0,30410532.75,10136844.25,0,89,HARD
1,45716051,1799,0,0,0,0,1,34287038.25,11429012.75,0,70,MEDIUM
1,41672273,3083,0,0,0,0,2,31254204.75,10418068.25,0,43,EASY
1,24390030,3043,0,0,0,0,1,18292522.5,6097507.5,0,90,MEDIUM
1,74851298,3739,0,0,0,0,2,56138473.5,18712824.5,0,72,EASY
1,74266185,2293,0,0,0,0,1,55699638.75,18566546.25,0,37,MEDIUM
1,47198405,1452,0,0,0,0,2,35398803.75,11799601.25,0,12,EASY
1,2476152,1722,0,0,0,0,1,1857114,619038,0,56,MEDIUM
1,50947628,402,0,0,0,0,1,38210721,12736907,0,74,MEDIUM
1,27988061,662,0,0,0,0,2,20991045.75,6997015.25,0,99,EASY
1,50277433,4106,0,0,0,0,0,37708074.75,12569358.25,0,90,HARD
1,74401860,4743,0,0,0,0,0,55801395,18600465,0,21,HARD
1,60414912,4922,0,0,0,0,1,45311184,15103728,0,29,MEDIUM
1,15225240,2644,0,0,0,0,1,11418930,3806310,0,72,MEDIUM
1,48971517,3254,0,0,0,0,1,36728637.75,12242879.25,0,30,MEDIUM
1,73919850,2384,0,0,0,0,2,55439887.5,18479962.5,0,46,EASY
1,63539612,3012,0,0,0,0,2,47654709,15884903,0,96,EASY
1,55784816,104,0,0,0,0,0,41838612,13946204,0,93,HARD
1,23219739,4972,0,0,0,0,2,17414804.25,5804934.75,0,63,EASY
1,28378159,178,0,0,0,0,2,21283619.25,7094539.75,0,79,EASY
1,65986472,880,0,0,0,0,2,49489854,16496618,0,45,EASY
1,7116132,1120,0,0,0,0,2,5337099,1779033,0,34,EASY
1,32109921,1053,0,0,0,0,2,24082440.75,8027480.25,0,41,EASY
1,87420169,3636,0,0,0,0,0,65565126.75,21855042.25,0,54,HARD
1,58702970,1103,0,0,0,0,0,44027227.5,14675742.5,0,33,HARD
1,66094803,3419,0,0,0,0,1,49571102.25,16523700.75,0,84,MEDIUM
1,3114858,2538,0,0,0,0,2,2336143.5,778714.5,0,68,EASY
1,39498000,1995,0,0,0,0,1,29623500,9874500,0,43,MEDIUM
1,87834836,2185,0,0,0,0,1,65876127,21958709,0,30,MEDIUM
1,83503364,1798,0,0,0,0,2,62627523,20875841,0,81,EASY
1,45448962,3672,0,0,0,0,0,34086721.5,11362240.5,0,70,HARD
1,84134154,4849,0,0,0,0,1,63100615.5,21033538.5,0,59,MEDIUM
1,21446151,591,0,0,0,0,0,16084613.25,5361537.75,0,79,HARD
1,21999744,2960,0,0,0,0,0,16499808,5499936,0,93,HARD
1,28829791,139,0,0,0,0,1,21622343.25,7207447.75,0,44,MEDIUM
1,54509622,1756,0,0,0,0,2,40882216.5,13627405.5,0,29,EASY
1,4051578,803,0,0,0,0,1,3038683.5,1012894.5,0,81,MEDIUM
1,7675527,997,0,0,0,0,0,5756645.25,1918881.75,0,59,HARD
1,911050,2670,0,0,0,0,2,683287.5,227762.5,0,47,EASY
1,34431761,4729,0,0,0,0,0,25823820.75,8607940.25,0,17,HARD
1,75400421,2929,0,0,0,0,1,56550315.75,18850105.25,0,85,MEDIUM
1,35873477,1566,0,0,0,0,1,26905107.75,8968369.25,0,10,MEDIUM
1,77798679,1215,0,0,0,0,2,58349009.25,19449669.75,0,40,EASY
1,66787085,179,0,0,0,0,0,50090313.75,16696771.25,0,37,HARD
1,65190217,1745,0,0,0,0,0,48892662.75,16297554.25,0,80,HARD
1,35107015,4775,0,0,0,0,1,26330261.25,8776753.75,0,46,MEDIUM
1,22252073,4304,0,0,0,0,0,16689054.75,5563018.25,0,64,HARD
1,88190847,1892,0,0,0,0,2,66143135.25,22047711.75,0,62,EASY
1,9755485,3803,0,0,0,0,1,7316613.75,2438871.25,0,30,MEDIUM
1,22448983,273,0,0,0,0,2,16836737.25,5612245.75,0,12,EASY
1,38814182,3369,0,0,0,0,1,29110636.5,9703545.5,0,56,MEDIUM
1,71597929,2354,0,0,0,0,0,53698446.75,17899482.25,0,35,HARD
1,50614686,1793,0,0,0,0,2,37961014.5,12653671.5,0,96,EASY
1,29691127,4136,0,0,0,0,0,22268345.25,7422781.75,0,73,HARD
1,85529173,2162,0,0,0,0,0,64146879.75,21382293.25,0,35,HARD
1,35320407,2001,0,0,0,0,1,26490305.25,8830101.75,0,35,MEDIUM
1,64898991,765,0,0,0,0,2,48674243.25,16224747.75,0,61,EASY
1,38249531,4093,0,0,0,0,0,28687148.25,9562382.75,0,50,HARD
1,86507449,2632,0,0,0,0,2,64880586.75,21626862.25,0,53,EASY
1,26521153,4426,0,0,0,0,2,19890864.75,6630288.25,0,43,EASY
1,48932190,3021,0,0,0,0,2,36699142.5,12233047.5,0,34,EASY
1,65789855,551,0,0,0,0,1,49342391.25,16447463.75,0,12,MEDIUM
1,82818162,4942,0,0,0,0,1,62113621.5,20704540.5,0,88,MEDIUM
1,74778904,1467,0,0,0,0,0,56084178,18694726,0,35,HARD
1,88254890,4691,0,0,0,0,0,66191167.5,22063722.5,0,47,HARD
1,30173445,600,0,0,0,0,2,22630083.75,7543361.25,0,74,EASY
1,86992246,2510,0,0,0,0,1,65244184.5,21748061.5,0,43,MEDIUM
1,31303168,2636,0,0,0,0,0,23477376,7825792,0,64,HARD
1,1864007,2768,0,0,0,0,0,1398005.25,466001.75,0,87,HARD
1,88355208,3767,0,0,0,0,2,66266406,22088802,0,36,EASY
1,49071468,1077,0,0,0,0,0,36803601,12267867,0,83,HARD
1,885220,772,0,0,0,0,2,663915,221305,0,53,EASY
1,77238770,801,0,0,0,0,1,57929077.5,19309692.5,0,68,MEDIUM
1,87220638,4481,0,0,0,0,2,65415478.5,21805159.5,0,95,EASY
1,53384325,323,0,0,0,0,2,40038243.75,13346081.25,0,10,EASY
1,71556266,112,0,0,0,0,2,53667199.5,17889066.5,0,13,EASY
1,39814880,1774,0,0,0,0,2,29861160,9953720,0,74,EASY
1,7514640,3036,0,0,0,0,0,5635980,1878660,0,15,HARD
1,49126850,831,0,0,0,0,1,36845137.5,12281712.5,0,100,MEDIUM
1,70341884,1699,0,0,0,0,2,52756413,17585471,0,54,EASY
1,19502878,3688,0,0,0,0,2,14627158.5,4875719.5,0,68,EASY
1,8241079,820,0,0,0,0,0,6180809.25,2060269.75,0,41,HARD
1,57822652,2573,0,0,0,0,2,43366989,14455663,0,23,EASY
1,88208709,1662,0,0,0,0,2,66156531.75,22052177.25,0,33,EASY
1,34171050,1221,0,0,0,0,1,25628287.5,8542762.5,0,56,MEDIUM
1,78842051,2828,0,0,0,0,2,59131538.25,19710512.75,0,56,EASY
1,32177487,2817,0,0,0,0,1,24133115.25,8044371.75,0,86,MEDIUM
1,49349297,401,0,0,0,0,1,37011972.75,12337324.25,0,92,MEDIUM
1,12281701,760,0,0,0,0,0,9211275.75,3070425.25,0,51,HARD
1,78493262,432,0,0,0,0,1,58869946.5,19623315.5,0,29,MEDIUM
1,53215096,3263,0,0,0,0,2,39911322,13303774,0,73,EASY
1,78453870,3536,0,0,0,0,0,58840402.5,19613467.5,0,66,HARD
1,29927249,1773,0,0,0,0,0,22445436.75,7481812.25,0,99,HARD
1,39851561,4385,0,0,0,0,1,29888670.75,9962890.25,0,69,MEDIUM
1,7651450,3393,0,0,0,0,0,5738587.5,1912862.5,0,20,HARD
1,80189073,1385,0,0,0,0,1,60141804.75,20047268.25,0,51,MEDIUM
1,1659158,2355,0,0,0,0,2,1244368.5,414789.5,0,60,EASY
1,44121701,4420,0,0,0,0,1,33091275.75,11030425.25,0,72,MEDIUM
1,60966413,2601,0,0,0,0,2,45724809.75,15241603.25,0,11,EASY
1,52618434,2930,0,0,0,0,2,39463825.5,13154608.5,0,67,EASY
1,3011422,322,0,0,0,0,0,2258566.5,752855.5,0,33,HARD
1,52023633,3705,0,0,0,0,0,39017724.75,13005908.25,0,47,HARD
1,30656683,829,0,0,0,0,1,22992512.25,7664170.75,0,76,MEDIUM
1,12739769,2274,0,0,0,0,0,9554826.75,3184942.25,0,25,HARD
1,42106932,2869,0,0,0,0,0,31580199,10526733,0,13,HARD
1,80290669,685,0,0,0,0,1,60218001.75,20072667.25,0,39,MEDIUM
1,75583382,2270,0,0,0,0,1,56687536.5,18895845.5,0,52,MEDIUM
1,43313777,4121,0,0,0,0,2,32485332.75,10828444.25,0,21,EASY
1,6131662,2447,0,0,0,0,1,4598746.5,1532915.5,0,95,MEDIUM
1,47793401,2405,0,0,0,0,0,35845050.75,11948350.25,0,42,HARD
1,20070532,3853,0,0,0,0,1,15052899,5017633,0,56,MEDIUM
1,6751419,2421,0,0,0,0,0,5063564.25,1687854.75,0,64,HARD
1,63475802,4280,0,0,0,0,1,47606851.5,15868950.5,0,50,MEDIUM
1,36536614,2358,0,0,0,0,0,27402460.5,9134153.5,0,63,HARD
1,79847100,4366,0,0,0,0,1,59885325,19961775,0,86,MEDIUM
1,41249060,3450,0,0,0,0,1,30936795,10312265,0,83,MEDIUM
1,9419011,3093,0,0,0,0,1,7064258.25,2354752.75,0,40,MEDIUM
1,25706888,3426,0,0,0,0,1,19280166,6426722,0,17,MEDIUM
1,65210829,137,0,0,0,0,2,48908121.75,16302707.25,0,37,EASY
1,52585590,3379,0,0,0,0,2,39439192.5,13146397.5,0,74,EASY
1,87558659,496,0,0,0,0,2,65668994.25,21889664.75,0,55,EASY
1,4934416,3607,0,0,0,0,0,3700812,1233604,0,46,HARD
1,63859964,3318,0,0,0,0,2,47894973,15964991,0,51,EASY
1,15079941,3943,0,0,0,0,2,11309955.75,3769985.25,0,25,EASY
1,627926,3608,0,0,0,0,2,470944.5,156981.5,0,47,EASY
1,4075580,1344,0,0,0,0,1,3056685,1018895,0,32,MEDIUM
1,39289685,3056,0,0,0,0,1,29467263.75,9822421.25,0,77,MEDIUM
1,41940530,2121,0,0,0,0,1,31455397.5,10485132.5,0,78,MEDIUM
1,75686455,1668,0,0,0,0,1,56764841.25,18921613.75,0,80,MEDIUM
1,15186099,1108,0,0,0,0,0,11389574.25,3796524.75,0,60,HARD
1,45603684,4385,0,0,0,0,1,34202763,11400921,0,85,MEDIUM
1,19211137,2144,0,0,0,0,1,14408352.75,4802784.25,0,15,MEDIUM
1,4120474,3123,0,0,0,0,2,3090355.5,1030118.5,0,62,EASY
1,48659847,2891,0,0,0,0,0,36494885.25,12164961.75,0,92,HARD
1,13966172,2576,0,0,0,0,2,10474629,3491543,0,62,EASY
1,78445068,752,0,0,0,0,0,58833801,19611267,0,41,HARD
1,53757806,1151,0,0,0,0,2,40318354.5,13439451.5,0,26,EASY
1,2734382,3370,0,0,0,0,1,2050786.5,683595.5,0,34,MEDIUM
1,56591909,1050,0,0,0,0,0,42443931.75,14147977.25,0,50,HARD
1,38442998,4966,0,0,0,0,0,28832248.5,9610749.5,0,86,HARD
1,73737288,1254,0,0,0,0,0,55302966,18434322,0,85,HARD
1,24698076,907,0,0,0,0,1,18523557,6174519,0,86,MEDIUM
1,42516916,671,0,0,0,0,0,31887687,10629229,0,23,HARD
1,68750395,622,0,0,0,0,2,51562796.25,17187598.75,0,98,EASY
1,87142920,4153,0,0,0,0,1,65357190,21785730,0,48,MEDIUM
1,81308473,1830,0,0,0,0,2,60981354.75,20327118.25,0,43,EASY
1,24912618,3529,0,0,0,0,0,18684463.5,6228154.5,0,95,HARD
1,74709468,4999,0,0,0,0,2,56032101,18677367,0,55,EASY
1,8314258,3651,0,0,0,0,0,6235693.5,2078564.5,0,50,HARD
1,57784293,1174,0,0,0,0,1,43338219.75,14446073.25,0,98,MEDIUM
1,25280445,1647,0,0,0,0,2,18960333.75,6320111.25,0,56,EASY
1,85926642,168,0,0,0,0,2,64444981.5,21481660.5,0,58,EASY
1,24802564,1078,0,0,0,0,2,18601923,6200641,0,68,EASY
1,54593383,2794,0,0,0,0,0,40945037.25,13648345.75,0,25,HARD
1,73840209,258,0,0,0,0,0,55380156.75,18460052.25,0,65,HARD
1,52964818,1670,0,0,0,0,2,39723613.5,13241204.5,0,11,EASY
1,49034295,1291,0,0,0,0,2,36775721.25,12258573.75,0,13,EASY
1,74479866,1797,0,0,0,0,0,55859899.5,18619966.5,0,43,HARD
1,86324884,3295,0,0,0,0,1,64743663,21581221,0,55,MEDIUM
1,68520533,1507,0,0,0,0,1,51390399.75,17130133.25,0,91,MEDIUM
1,19627657,4497,0,0,0,0,1,14720742.75,4906914.25,0,56,MEDIUM
1,32479275,1433,0,0,0,0,0,24359456.25,8119818.75,0,47,HARD
1,37205973,3917,0,0,0,0,2,27904479.75,9301493.25,0,16,EASY
1,82108854,3304,0,0,0,0,2,61581640.5,20527213.5,0,40,EASY
1,64435788,149,0,0,0,0,2,48326841,16108947,0,90,EASY
1,282654,4400,0,0,0,0,0,211990.5,70663.5,0,22,HARD
1,863349,3612,0,0,0,0,2,647511.75,215837.25,0,13,EASY
1,469923,866,0,0,0,0,1,352442.25,117480.75,0,38,MEDIUM
1,228035,2844,0,0,0,0,1,171026.25,57008.75,0,63,MEDIUM
1,619566,3769,0,0,0,0,2,464674.5,154891.5,0,14,EASY
1,527599,4054,0,0,0,0,2,395699.25,131899.75,0,30,EASY
1,842313,1495,0,0,0,0,1,631734.75,210578.25,0,18,MEDIUM
1,349748,2808,0,0,0,0,0,262311,87437,0,46,HARD
1,228770,985,0,0,0,0,2,171577.5,57192.5,0,13,EASY
1,160513,3018,0,0,0,0,2,120384.75,40128.25,0,82,EASY
1,371605,4139,0,0,0,0,1,278703.75,92901.25,0,68,MEDIUM
1,208072,3890,0,0,0,0,0,156054,52018,0,85,HARD
1,981391,227,0,0,0,0,0,736043.25,245347.75,0,53,HARD
1,326733,1986,0,0,0,0,2,245049.75,81683.25,0,96,EASY
1,666081,2801,0,0,0,0,2,499560.75,166520.25,0,28,EASY
1,170515,2646,0,0,0,0,0,127886.25,42628.75,0,31,HARD
1,995035,2307,0,0,0,0,0,746276.25,248758.75,0,76,HARD
1,742190,254,0,0,0,0,1,556642.5,185547.5,0,75,MEDIUM
1,622407,3888,0,0,0,0,1,466805.25,155601.75,0,82,MEDIUM
1,134626,3397,0,0,0,0,0,100969.5,33656.5,0,52,HARD
1,485490,3735,0,0,0,0,2,364117.5,121372.5,0,77,EASY
1,698829,4295,0,0,0,0,2,524121.75,174707.25,0,49,EASY
1,272624,4503,0,0,0,0,1,204468,68156,0,97,MEDIUM
1,884587,113,0,0,0,0,2,663440.25,221146.75,0,60,EASY
1,634332,4518,0,0,0,0,1,475749,158583,0,25,MEDIUM
1,762402,2048,0,0,0,0,0,571801.5,190600.5,0,48,HARD
1,367953,488,0,0,0,0,0,275964.75,91988.25,0,96,HARD
1,907348,2314,0,0,0,0,0,680511,226837,0,26,HARD
1,292484,2786,0,0,0,0,2,219363,73121,0,66,EASY
1,704402,3396,0,0,0,0,1,528301.5,176100.5,0,79,MEDIUM
1,493397,3486,0,0,0,0,1,370047.75,123349.25,0,16,MEDIUM
1,736351,4780,0,0,0,0,0,552263.25,184087.75,0,34,HARD
1,690668,2252,0,0,0,0,1,518001,172667,0,48,MEDIUM
1,550534,344,0,0,0,0,2,412900.5,137633.5,0,88,EASY
1,536634,2157,0,0,0,0,1,402475.5,134158.5,0,22,MEDIUM
1,337205,2053,0,0,0,0,0,252903.75,84301.25,0,54,HARD
1,446714,324,0,0,0,0,0,335035.5,111678.5,0,27,HARD
1,536407,3140,0,0,0,0,2,402305.25,134101.75,0,86,EASY
1,382719,3990,0,0,0,0,1,287039.25,95679.75,0,58,MEDIUM
1,936176,817,0,0,0,0,1,702132,234044,0,71,MEDIUM
1,585046,144,0,0,0,0,1,438784.5,146261.5,0,90,MEDIUM
1,712266,3761,0,0,0,0,0,534199.5,178066.5,0,22,HARD
1,643965,728,0,0,0,0,1,482973.75,160991.25,0,74,MEDIUM
1,217710,3142,0,0,0,0,1,163282.5,54427.5,0,12,MEDIUM
1,842298,257,0,0,0,0,0,631723.5,210574.5,0,27,HARD
1,246072,1215,0,0,0,0,1,184554,61518,0,47,MEDIUM
1,90548,247,0,0,0,0,1,67911,22637,0,41,MEDIUM
1,720381,4196,0,0,0,0,2,540285.75,180095.25,0,87,EASY
1,216499,462,0,0,0,0,0,162374.25,54124.75,0,56,HARD
1,781885,3910,0,0,0,0,1,586413.75,195471.25,0,99,MEDIUM
1,795752,229,0,0,0,0,0,596814,198938,0,76,HARD
1,455552,549,0,0,0,0,1,341664,113888,0,26,MEDIUM
1,614040,368,0,0,0,0,1,460530,153510,0,11,MEDIUM
1,893433,2020,0,0,0,0,1,670074.75,223358.25,0,21,MEDIUM
1,713391,3774,0,0,0,0,1,535043.25,178347.75,0,53,MEDIUM
1,627474,3727,0,0,0,0,1,470605.5,156868.5,0,70,MEDIUM
1,742843,403,0,0,0,0,0,557132.25,185710.75,0,97,HARD
1,532728,192,0,0,0,0,0,399546,133182,0,83,HARD
1,537633,4945,0,0,0,0,2,403224.75,134408.25,0,73,EASY
1,253225,1814,0,0,0,0,2,189918.75,63306.25,0,54,EASY
1,750881,3042,0,0,0,0,2,563160.75,187720.25,0,64,EASY
1,611182,3821,0,0,0,0,1,458386.5,152795.5,0,36,MEDIUM
1,104330,988,0,0,0,0,0,78247.5,26082.5,0,41,HARD
1,341487,1222,0,0,0,0,1,256115.25,85371.75,0,82,MEDIUM
1,188192,4215,0,0,0,0,0,141144,47048,0,63,HARD
1,362563,3858,0,0,0,0,2,271922.25,90640.75,0,30,EASY
1,309848,3785,0,0,0,0,2,232386,77462,0,57,EASY
1,492325,204,0,0,0,0,2,369243.75,123081.25,0,53,EASY
1,557164,4276,0,0,0,0,2,417873,139291,0,41,EASY
1,296165,1121,0,0,0,0,1,222123.75,74041.25,0,96,MEDIUM
